index,brand,description,price,colour,shop,product_id,type,price_pack
985,Dr Denim Plus,Camiseta color crudo extragrande con estampado en la espalda de Dr Denim Plus,31.0,blanco,asos,5794,camiseta,31.0
12848,DrMugCollection,Camiseta Mafalda Mujer,11.99,blanco,amazon,5795,falda,11.99
20997,Dreamskull,Damen Frauen T Shirts Tops Blusen Tops Tunika Tuniken Longshirt Lang Basic Rückenfrei Ärmellos Asimetrisch Baumwolle Sommer Alltag Casual Locker Lässig S-3XL,22.99,verde,amazon,5796,camisa,22.99
16111,Dreamskull,Damen Frauen T Shirts Tops Blusen Tops Tunika Tuniken Longshirt Lang Basic Rückenfrei Ärmellos Asimetrisch Baumwolle Sommer Alltag Casual Locker Lässig S-3XL,20.99,rojo,amazon,5797,camisa,20.99
23645,Dreamskull,Damen Frauen T Shirts Tops Blusen Tops Tunika Tuniken Longshirt Lang Basic Rückenfrei Ärmellos Asimetrisch Baumwolle Sommer Alltag Casual Locker Lässig S-3XL,20.99,morado,amazon,5798,camisa,20.99
13700,Dreamskull,Damen Frauen T Shirts Tops Blusen Tops Tunika Tuniken Longshirt Lang Basic Rückenfrei Ärmellos Asimetrisch Baumwolle Sommer Alltag Casual Locker Lässig S-3XL,20.99,marron,amazon,5799,camisa,20.99
19003,DreiMaster,Blusa Bordada para Mujer,96.2,amarillo,amazon,5800,camisa,96.2
18884,Dresswel,"Let It Be T - Camiseta de manga corta para mujer, diseño de margaritas",26.73,amarillo,amazon,5801,camiseta,26.73
17067,Dresswel,"Camiseta vintage para mujer 1973, 50 cumpleaños, 50 años, regalo para mujer, cuello redondo, manga corta, retro, camisetas",27.04,rosa,amazon,5802,camiseta,27.04
15628,Dresswel,Camiseta vintage de 1983 para mujer Aged to Perfection 40 cumpleaños 40 años regalos camiseta cuello redondo manga corta retro camisetas tops tops,27.04,rojo,amazon,5803,top,27.04
14208,Dresswel,"Camiseta sexy sin mangas para mujer, con flecos brillantes, espalda cruzada Y2K, cuello redondo, corsé con borla de purpurina",29.56,marron,amazon,5804,lenceria,29.56
17842,Dresswel,"Camiseta de manga corta con estampado gráfico de diente de león para mujer, cuello redondo, manga corta, camisetas básicas",25.79,naranja,amazon,5805,camiseta,25.79
11965,Dresswel,"Camiseta vintage para mujer 1973, 50 cumpleaños, 50 años, regalo para mujer, cuello redondo, manga corta, retro, camisetas",26.73,gris,amazon,5806,camiseta,26.73
22711,Dresswel,Camiseta vintage de 1983 para mujer Aged to Perfection 40 cumpleaños 40 años regalos camiseta cuello redondo manga corta retro camisetas tops tops,26.73,azul,amazon,5807,top,26.73
17483,Dresswel,"Camiseta de gran tamaño para mujer California con impresión de carta vintage, manga corta, cuello redondo, blusa holgada, túnica larga, para adolescentes y niñas",28.97,naranja,amazon,5808,camisa,28.97
18511,Dubute,Miucchy Uniformes de Trabajo de Enfermera con Estampado de Dibujos Animados de Manga Corta con Cuello en V y Camiseta médica de Navidad para Mujer,10.19,amarillo,amazon,5809,casacas sanitarias,10.19
21041,Dubute,Miucchy Uniformes de Trabajo de Enfermera con Estampado de Dibujos Animados de Manga Corta con Cuello en V y Camiseta médica de Navidad para Mujer,10.19,verde,amazon,5810,casacas sanitarias,10.19
23743,Duories,"2 parches bordados de encaje para cuello de novia, cuello redondo y cuello en V, color morado claro",8.99,morado,amazon,5811,,8.99
13922,E-Girl,"S3356 - Blusa de seda para mujer, manga corta, cuello alto",84.99,marron,amazon,5812,camisa,84.99
19344,E-Girl,"S3355 - Blusa de seda para mujer, manga corta, cuello alto",79.99,marfil,amazon,5813,camisa,79.99
13925,E-Girl,"S3355 - Blusa de seda para mujer, manga corta, cuello alto",79.99,marron,amazon,5814,camisa,79.99
14935,E-Girl,"S3355 - Blusa de seda para mujer, manga corta, cuello alto",79.99,beis,amazon,5815,camisa,79.99
447,EA7,Camiseta rosa oscuro con detalle de cinta en los hombros de EA7,32.5,rosa,asos,5816,camiseta,32.5
296,EA7,Camiseta azul marino con rayas y logo de EA7,49.0,azul,asos,5817,camiseta,49.0
402,EA7,Camiseta blanca con logo de EA7,45.0,blanco,asos,5818,camiseta,45.0
403,EA7,Camiseta azul claro con logo de EA7,45.0,azul,asos,5819,camiseta,45.0
446,EA7,Camiseta beis de corte boyfriend de EA7,37.5,beis,asos,5820,camiseta,37.5
234,EA7,Camiseta blanca con rayas y logo de EA7,49.0,blanco,asos,5821,camiseta,49.0
255,EA7,Camiseta rosa claro de manga larga con logo de EA7,49.0,rosa,asos,5822,camiseta,49.0
11736,EBTOOLS,"Camiseta de Manga Corta con Cuello en V para Mujer, Camisa de Manga Corta con Manga Abullonada para Mujer, Blusa Informal para Mujer, Top Informal para Mujer",19.63,gris,amazon,5823,camisa,19.63
15829,EBTOOLS,"Camiseta de Manga Corta con Cuello en V para Mujer, Camisa de Manga Corta con Manga Abullonada para Mujer, Blusa Informal para Mujer, Top Informal para Mujer",19.58,rojo,amazon,5824,camisa,19.58
13189,EBTOOLS,"Camiseta de Manga Corta con Cuello en V para Mujer, Camisa de Manga Corta con Manga Abullonada para Mujer, Blusa Informal para Mujer, Top Informal para Mujer",28.52,blanco,amazon,5825,camisa,28.52
22986,EBTOOLS,"Camiseta de Manga Corta con Cuello en V para Mujer, Camisa de Manga Corta con Manga Abullonada para Mujer, Blusa Informal para Mujer, Top Informal para Mujer",35.9,azul,amazon,5826,camisa,35.9
23486,EBTOOLS,"Camiseta de Manga Corta con Cuello en V para Mujer, Camisa de Manga Corta con Manga Abullonada para Mujer, Blusa Informal para Mujer, Top Informal para Mujer",19.58,morado,amazon,5827,camisa,19.58
19434,ECOALF,"Camiseta Mujer Ramialf, de Algodón Orgánico y Reciclado, con Cuello Redondo, Camiseta de Manga Corta, Transpirable y Cómoda, T-shirt",34.4,marfil,amazon,5828,camiseta,34.4
19461,ECOALF,"Camiseta Mujer Titalf, de Tencel y Algodón Orgánico, con Cuello Redondo, Camiseta de Tirantes, Transpirable y Cómoda, T-shirt",32.87,marfil,amazon,5829,camiseta,32.87
14858,ECOALF,"Camiseta Mujer Rialf, de Algodón Orgánico y Reciclado, con Cuello Redondo, Camiseta sin Mangas, Transpirable y Cómoda, T-shirt con Texto Impreso",36.22,beis,amazon,5830,camiseta,36.22
12274,ECOALF,"Camiseta Mujer Anialf, de Lino, con Cuello Redondo, Camiseta Manga Corta, Transpirable y Cómoda, T-shirt",37.94,gris,amazon,5831,camiseta,37.94
17213,ECOALF,"Camiseta Mujer Gredalf, de Lino, con Cuello Redondo, Camiseta de Manga Corta, Transpirable y Cómoda, T-shirt",35.88,rosa,amazon,5832,camiseta,35.88
20147,ECOALF,"Mujer Underlinedalf, de Algodón Orgánico, con Cuello Redondo, Camiseta de Manga Corta, Transpirable y Cómoda, T-Shirt, Talla M, Color Crema",36.35,marfil,amazon,5833,camiseta,36.35
15192,ECOALF,"Camisa Mujer Magrittealf, de Manga Larga, Lino, Corte Irregular, Shirt Mujer, Camisa con Texto Impreso",60.45,beis,amazon,5834,camisa,60.45
18995,ECOALF,"Camiseta Mujer Ramialf, de Algodón Orgánico y Reciclado, con Cuello Redondo, Camiseta de Manga Corta, Transpirable y Cómoda, T-shirt",33.16,amarillo,amazon,5835,camiseta,33.16
14938,ECOALF,"Camiseta Mujer Anialf, de Lino, con Cuello Redondo, Camiseta Manga Corta, Transpirable y Cómoda, T-shirt",37.81,beis,amazon,5836,camiseta,37.81
18824,ECOBU,"Blusa de Manga Farol con Escote en V Profundo y Cremallera para Mujer, Camisas Elegantes Tipo túnica, Camisetas Informales holgadas, Blusas para Mujer, Tops Informales con Escote en V, túnicas",19.49,amarillo,amazon,5837,camisa,19.49
20292,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,16.99,verde,amazon,5838,camisa,16.99
15351,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,19.99,rojo,amazon,5839,camisa,19.99
10453,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,16.99,negro,amazon,5840,camisa,16.99
16381,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,16.99,rosa,amazon,5841,camisa,16.99
23246,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,15.99,morado,amazon,5842,camisa,15.99
22284,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,16.99,azul,amazon,5843,camisa,16.99
21146,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,16.99,turquesa,amazon,5844,camisa,16.99
11402,EDOTON,Camiseta Mujer Manga Corta Cuello V Corto Sólido Manga Hueca Burbuja Camisa de Punto Camisetas Mujer S-XXL,15.99,gris,amazon,5845,camisa,15.99
23829,EFFAN,"Camiseta de mujer con cuello en V, hombros descubiertos, manga corta, encaje, blusa elegante de verano",24.95,morado,amazon,5846,camisa,24.95
21762,EFOFEI,Blusa Oxford con Doble Solapa para Mujer Sin Mangas con Botones para Mujer,23.99,turquesa,amazon,5847,camisa,23.99
17740,EFOFEI,Suéter De Forro Polar para Mujer Cuello Redondo Manga Larga Informal para El Hogar,27.99,naranja,amazon,5848,chaqueta,27.99
18209,EFOFEI,Señoras St. Patrick's Day Hooded Sweatshirt Shamrock Print Tops Shamrock Print Tshirt Leisure All-Match Sweatshirt,27.99,naranja,amazon,5849,top,27.99
21923,ELFIN,Camisetas Mujer Verano Mangas Cortas Camiseta Casual tee Tshirt Estampado Blusas Tops,27.99,turquesa,amazon,5850,camisa,27.99
21564,ELFIN,Camiseta Casual para Mujer Verano Camisetas Casual Mangas Cortas Blusas Tops Elegante T-Shirt,28.99,turquesa,amazon,5851,camisa,28.99
21867,ELFIN,Camisetas Mujer Verano Casual Camiseta Mangas Cortas Elegante Blusas Tops Camisas,18.58,turquesa,amazon,5852,camisa,18.58
14215,ELFIN,Camiseta Casual para Mujer Verano Camisetas Casual Mangas Cortas Blusas Tops Elegante T-Shirt,28.99,marron,amazon,5853,camisa,28.99
20074,ELISABETTA FRANCHI,Camisa Mujer Modelo CA00836E2 - Marfil Modelo CA00836E2 Sintético,330.0,marfil,amazon,5854,camisa,330.0
19848,ELISABETTA FRANCHI,Camiseta de mujer – Marfil Modelo MA47N36E2 algodón 100%,200.0,marfil,amazon,5855,camiseta,200.0
20075,ELISABETTA FRANCHI,Camisa Mujer Modelo CA02336E2 - Marfil Modelo CA02336E2 Viscosa,390.0,marfil,amazon,5856,camisa,390.0
21565,EMIWAY,Camiseta de mujer con estampado vintage Hawaii Top con cuello en V y botones Blusa plisada sin mangas Camisa suelta de talla grande Camiseta básica Túnica Blusas Camisetas Camisas,9.78,turquesa,amazon,5857,camisa,9.78
14265,EMRE FASHION,"Jersey de manga larga con cuello alto y cuello alto para mujer, cuello alto, casual, talla grande, talla 36-48",11.32,marron,amazon,5858,chaqueta,11.32
21582,EMRE FASHION,"Jersey de manga larga con cuello alto y cuello alto para mujer, cuello alto, casual, talla grande, talla 36-48",11.32,turquesa,amazon,5859,chaqueta,11.32
14220,EMRE FASHION,"Top corto liso con hombros descubiertos para mujer, cuello abierto para verano, casual, talla 8-14",7.38,marron,amazon,5860,top,7.38
19021,EMRE FASHION,"Jersey de manga larga con cuello alto y cuello alto para mujer, cuello alto, casual, talla grande, talla 36-48",11.32,amarillo,amazon,5861,chaqueta,11.32
16227,ENERGETICS,"Goraline Camiseta de Tirantes, Mujer",23.64,rojo,amazon,5862,camiseta,23.64
21315,ENERGETICS,"Goraline Camiseta de Tirantes, Mujer",19.86,turquesa,amazon,5863,camiseta,19.86
12028,ENERGETICS,"Goraline Camiseta de Tirantes, Mujer",19.94,gris,amazon,5864,camiseta,19.94
21829,ENERGETICS,T-Shirt para Mujer,32.52,turquesa,amazon,5865,camiseta,32.52
12979,EQLEF,"EQLEF Collar Falso Desmontable, Collares extraíbles para Mujeres y niñas con Collares Falsos Camisas de Media Camisa Falsas para Mujeres Camisas de Corbata y Sujetadores",11.49,blanco,amazon,5866,lenceria,11.49
13058,EQLEF,"Cuello falso blanco, media camisa desmontable con estilo desmontable Blusa Dickey Collar para dama (Blanco)",11.79,blanco,amazon,5867,camisa,11.79
13040,EQLEF,"Cuello falso blanco, media camisa desmontable con estilo desmontable Blusa Dickey Collar para dama (Blanco)",11.79,blanco,amazon,5868,camisa,11.79
23056,ESPRIT,Blusas para Mujer,49.99,azul,amazon,5869,camisa,49.99
18797,ESPRIT,Camiseta para Mujer,19.75,amarillo,amazon,5870,camiseta,19.75
18018,ESPRIT,Blusas para Mujer,39.99,naranja,amazon,5871,camisa,39.99
18972,ESPRIT,Camiseta para Mujer,19.99,amarillo,amazon,5872,camiseta,19.99
11304,ESPRIT,Blusas para Mujer,39.99,negro,amazon,5873,camisa,39.99
23723,ESPRIT,Camiseta para Mujer,25.99,morado,amazon,5874,camiseta,25.99
17632,ESPRIT,Camiseta para Mujer,35.99,naranja,amazon,5875,camiseta,35.99
18425,ESPRIT,Camiseta para Mujer,19.99,amarillo,amazon,5876,camiseta,19.99
17649,ESPRIT,Camiseta para Mujer,25.99,naranja,amazon,5877,camiseta,25.99
13009,ESPRIT,Camiseta para Mujer,9.99,blanco,amazon,5878,camiseta,9.99
17408,ESPRIT,Camiseta para Mujer,19.99,naranja,amazon,5879,camiseta,19.99
18170,ESPRIT,Camiseta para Mujer,25.99,naranja,amazon,5880,camiseta,25.99
23478,ESPRIT,Camiseta para Mujer,19.99,morado,amazon,5881,camiseta,19.99
15808,ESPRIT,Camiseta para Mujer,19.99,rojo,amazon,5882,camiseta,19.99
20658,ESPRIT,Camiseta para Mujer,19.99,verde,amazon,5883,camiseta,19.99
22654,ESPRIT,Camiseta para Mujer,14.99,azul,amazon,5884,camiseta,14.99
19046,ESPRIT,"ESPRIT edc by 993CC1K304, Camiseta,",9.99,amarillo,amazon,5885,camiseta,9.99
15045,ESPRIT,Camiseta para Mujer,11.91,beis,amazon,5886,camiseta,11.91
16733,ESPRIT,Blusas para Mujer,39.99,rosa,amazon,5887,camisa,39.99
21011,ESPRIT,Camiseta para Mujer,19.99,verde,amazon,5888,camiseta,19.99
19150,ESPRIT,Camiseta para Mujer,17.48,amarillo,amazon,5889,camiseta,17.48
16809,ESPRIT,Blusas para Mujer,49.99,rosa,amazon,5890,camisa,49.99
13100,ESPRIT,Blusas para Mujer,39.99,blanco,amazon,5891,camisa,39.99
20700,ESPRIT,Blusas para Mujer,39.99,verde,amazon,5892,camisa,39.99
16747,ESPRIT,Blusas para Mujer,39.99,rosa,amazon,5893,camisa,39.99
17199,ESPRIT,Camiseta para Mujer,25.99,rosa,amazon,5894,camiseta,25.99
18194,ESPRIT,Camiseta para Mujer,17.48,naranja,amazon,5895,camiseta,17.48
14209,EUDOLAH,Camisetas sin Mangas Moda Mujer Top Sexy Adherente Suave Verano,18.99,marron,amazon,5896,top,18.99
16675,EUDOLAH,Camisa de Jacquard Gasa Mujer con Manga Mariposa Blusa Chica Verano con Cuello en V,23.99,rosa,amazon,5897,camisa,23.99
13029,EUDOLAH,Camisa de Jacquard Gasa Mujer con Manga Mariposa Blusa Chica Verano con Cuello en V,23.99,blanco,amazon,5898,camisa,23.99
11159,EUDOLAH,Camisa de Jacquard Gasa Mujer con Manga Mariposa Blusa Chica Verano con Cuello en V,23.99,negro,amazon,5899,camisa,23.99
16696,EUDOLAH,Camisa de Jacquard Gasa Mujer con Manga Mariposa Blusa Chica Verano con Cuello en V,23.99,rosa,amazon,5900,camisa,23.99
13047,EUDOLAH,Camisa de Jacquard Gasa Mujer con Manga Mariposa Blusa Chica Verano con Cuello en V,23.99,blanco,amazon,5901,camisa,23.99
21517,EUDOLAH,Y2K Camisetas Sexys de Manga Larga para Mujer Top Slim Short Moda con Cuello Redondo para Chica Primavera,20.99,turquesa,amazon,5902,top,20.99
14128,EUDOLAH,Y2K Camisetas Sexys de Manga Larga para Mujer Top Slim Short Moda con Cuello Redondo para Chica Primavera,20.99,marron,amazon,5903,top,20.99
12177,EUDOLAH,Camiseta Sexy Mujer con Espalda Descubierta Top Corto Verano Adherente Chica,19.99,gris,amazon,5904,top,19.99
22870,EUDOLAH,Camisa de Jacquard Gasa Mujer con Manga Mariposa Blusa Chica Verano con Cuello en V,23.99,azul,amazon,5905,camisa,23.99
23499,EVANA,Blusa con Cuello en V de Manga Corta para Mujer Blusa de Bolsillo de Color sólido/impresión Uniforme de Trabajo,4.54,morado,amazon,5906,casacas sanitarias,4.54
23027,EVANA,Blusa con Cuello en V de Manga Corta para Mujer Blusa de Bolsillo de Color sólido/impresión Uniforme de Trabajo,4.54,azul,amazon,5907,casacas sanitarias,4.54
23705,EVANA,Tops de Mujer Uniforme de Trabajo Uniforme Estampado Camisa de Manga Corta Impresión de Dibujos Animados Top con Cuello en V,4.54,morado,amazon,5908,casacas sanitarias,4.54
21320,EVANA,Tops de Mujer Uniforme de Trabajo Uniforme Estampado Camisa de Manga Corta Impresión de Dibujos Animados Top con Cuello en V,3.87,turquesa,amazon,5909,casacas sanitarias,3.87
13275,EVEN,"683/Pack 3, Camiseta Interior para Mujer",7.45,blanco,amazon,5910,camiseta,2.4833333333333334
12658,EXCHIC,Mujeres El Verano Casual Ajustado Cuello Redondo Camisetas Sólido Elástico Manga Corta T-Shirt,19.98,blanco,amazon,5911,camiseta,19.98
20405,EXCHIC,Mujeres El Verano Casual Ajustado Cuello Redondo Camisetas Sólido Elástico Manga Corta T-Shirt,19.98,verde,amazon,5912,camiseta,19.98
10737,EXCHIC,Mujeres El Verano Casual Ajustado Cuello Redondo Camisetas Sólido Elástico Manga Corta T-Shirt,19.98,negro,amazon,5913,camiseta,19.98
15455,EXCHIC,Mujeres El Verano Casual Ajustado Cuello Redondo Camisetas Sólido Elástico Manga Corta T-Shirt,19.98,rojo,amazon,5914,camiseta,19.98
11494,EXCHIC,Mujeres El Verano Casual Ajustado Cuello Redondo Camisetas Sólido Elástico Manga Corta T-Shirt,19.98,gris,amazon,5915,camiseta,19.98
22495,EXCHIC,Mujeres El Verano Casual Ajustado Cuello Redondo Camisetas Sólido Elástico Manga Corta T-Shirt,19.98,azul,amazon,5916,camiseta,19.98
1028,Easy Tiger,Camiseta corta sin mangas de corte nadadora de Easy Tiger,31.0,blanco,asos,5917,camiseta,31.0
4067,Easy Tiger,Vestido corto de satén elástico Wheel of Fortune de Easy Tiger,53.0,multicolor,asos,5918,vestido,53.0
4346,Easy Tiger,Vestido midi estilo camiseta con estampado variado de malla de Easy Tiger,35.0,multicolor,asos,5919,vestido,35.0
14076,Easy Young Fashion,Camiseta básica de manga larga con cuello redondo y corte ajustado,15.95,marron,amazon,5920,camiseta,15.95
24111,Easy Young Fashion,Camiseta básica de manga larga con cuello redondo y corte ajustado,15.95,morado,amazon,5921,camiseta,15.95
21499,Easy Young Fashion,Camiseta básica de manga larga con cuello redondo y corte ajustado,15.95,turquesa,amazon,5922,camiseta,15.95
14084,Easy Young Fashion,Camiseta básica de manga larga con cuello redondo y corte ajustado,15.95,marron,amazon,5923,camiseta,15.95
15138,Easy Young Fashion,Camiseta básica de manga larga con cuello redondo y corte ajustado,15.95,beis,amazon,5924,camiseta,15.95
17812,Easy Young Fashion,Camiseta básica de manga larga con cuello redondo y corte ajustado,15.95,naranja,amazon,5925,camiseta,15.95
18370,Easy Young Fashion,Camiseta de Manga Larga - para Mujer Amarillo Amarillo,16.95,amarillo,amazon,5926,camiseta,16.95
14120,Ebifin,"Camisetas casuales de gran tamaño para mujer, manga corta, cuello en V, básicas, de algodón liso.",35.08,marron,amazon,5927,camiseta,35.08
24146,Ebifin,"Camisetas casuales de gran tamaño para mujer, manga corta, cuello en V, básicas, de algodón liso.",35.61,morado,amazon,5928,camiseta,35.61
